tasa_inf,desviacion_general,agr,tiempo
34,0.24847943005088238,0.266180154645609,3433
127,0.19567164130372586,0.2617890537604988,3719
32,0.24734721111486874,0.2640067166157879,3778
45,0.24514221605019268,0.2685696456608603,3355
43,0.24432826089177245,0.2667144714086326,3216
