Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
29,0.24673963979056748,0.2618373166507755,10502
104,0.20228379165855714,0.25642718453654445,10352
36,0.2394300087833979,0.258171952471932,10581
42,0.23961388661855157,0.261479487588508,10780
31,0.24272785541285094,0.2588667513668664,9611
