tasa_inf,desviacion_general,agr,tiempo
42,0.24932737159632973,0.27119297256628616,4254
43,0.24996106709945126,0.2723472776163114,4248
49,0.24948774314731323,0.2749976109455957,4455
39,0.2501802785824913,0.27048405091173655,4486
48,0.2482765111307661,0.27326576938214486,4824
