tasa_inf,desviacion_general,agr,tiempo
119,0.20186920502402347,0.26382174110556667,3473
26,0.25142783570078436,0.2649636839202812,3336
97,0.2097521573865084,0.26025128343616966,3336
36,0.2458827044396054,0.26462464812813946,3363
100,0.20962032436706687,0.2616812790574393,3574
