tasa_inf,desviacion_general,agr,tiempo
44,0.24927105315111817,0.272177873214882,7845
50,0.2494068979437538,0.27543737528894,7801
32,0.25085101811661603,0.2675105236175352,7720
96,0.21158606987950673,0.26156458638226426,7658
28,0.2516262257504244,0.2662032930637287,7785
