tasa_inf,desviacion_general,agr,tiempo
121,0.2011366467466023,0.2641304019219529,4367
32,0.24554574609433258,0.26220525159525176,4295
35,0.24566532885862688,0.2638866630002572,4152
120,0.19665312630060564,0.2591262719290525,3957
34,0.2469658629853301,0.26466658758005673,4051
