tasa_inf,desviacion_general,agr,tiempo
32,0.24087851550236158,0.2723678253924239,7250
56,0.187753996260229,0.24286028856783798,7285
51,0.19413609659985429,0.24432218423714103,7245
60,0.19002464422094337,0.24906710026481013,7158
57,0.18877213661331393,0.24486246985498736,7100
