Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
6,0.36305848123549345,0.36896272683988013,1
3,0.3754643250992449,0.3784164479014382,1
1,0.3806270151820795,0.38161105611614393,3
3,0.3768717059510324,0.37982382875322573,3
7,0.3974366025748583,0.40432488911330944,2
