tasa_inf,desviacion_general,agr,tiempo
58,0.18769669562967017,0.24477106980540805,6488
45,0.19954340099324464,0.24382524302614472,6391
66,0.18725575395582514,0.2522024556040786,6515
54,0.1913628118785982,0.24450102231807827,6445
16,0.24402706492190415,0.2597717198669353,6349
