tasa_inf,desviacion_general,agr,tiempo
31,0.2119836543178387,0.24248892327383653,588
27,0.23911692641750218,0.26568603163724225,352
54,0.18835655235079413,0.2414947627902742,488
29,0.21233367832583622,0.24087086541370514,349
35,0.23882694667824422,0.27326837937049986,343
