tasa_inf,desviacion_general,agr,tiempo
13,0.6344106284746813,0.7329198662393578,2407
13,0.6126137930731707,0.7111230308378471,2280
9,0.6966308260157862,0.7648295290836391,2287
17,0.788531048100255,0.917350820561755,2281
13,0.6051626511695669,0.7036718889342434,2207
