tasa_inf,desviacion_general,agr,tiempo
9,0.6045736157865217,0.6727723188543746,1516
7,0.6101369247069369,0.6631803604263781,1189
10,0.5883534086655484,0.6641297454076073,1107
9,0.6094953168815052,0.6776940199493581,1391
9,0.5975047869022945,0.6657034899701474,1126
