tasa_inf,desviacion_general,agr,tiempo
4,0.6943252474659662,0.7246357821627898,2439
7,0.6098246948138742,0.6628681305333154,2356
11,0.6128804263795428,0.6962343967958075,2396
9,0.5949142368057153,0.6631129398735682,2488
7,0.6047339806086572,0.6577774163280984,2655
