tasa_inf,desviacion_general,agr,tiempo
8,0.6135823184350334,0.6742033878286805,1181
11,0.6111939780538694,0.6945479484701341,1282
11,0.6209692069327845,0.7043231773490491,1146
11,0.5959977516974414,0.6793517221137061,1456
10,0.599822403570677,0.6755987403127358,1277
