tasa_inf,desviacion_general,agr,tiempo
14,0.6127971649964847,0.718884036435367,156
8,0.6944609479866678,0.7550820173803149,112
13,0.6213911831718113,0.7199004209364878,170
10,0.6344958648913457,0.7102722016334045,108
12,0.6090705122749724,0.7000021163654431,109
