tasa_inf,desviacion_general,agr,tiempo
10,0.602733086926861,0.6785094236689199,1192
7,0.6047089524019634,0.6577523881214046,1205
9,0.6085051377574887,0.6767038408253416,1076
7,0.6101461197866007,0.6631895555060419,1229
9,0.6150069929579988,0.6832056960258517,1144
