tasa_inf,desviacion_general,agr,tiempo
150,0.10566589084278985,0.14586412706500568,7873
139,0.11019312836402996,0.14744349392995,7765
110,0.11169232702881193,0.14117103359177022,8115
160,0.12542055472160155,0.16829867335863177,7561
175,0.10632835600954084,0.15322629826879264,8108
