tasa_inf,desviacion_general,agr,tiempo
99,0.10979746748412085,0.1363283033907833,72461
111,0.10830615671007432,0.13805285151451405,54272
95,0.10735365494790114,0.13281253788863784,61862
105,0.10895164716180006,0.13709041251735116,56214
98,0.11028978941959795,0.13655263708477897,58446
