tasa_inf,desviacion_general,agr,tiempo
87,0.1096520771415991,0.1329670541504843,54670
86,0.11118953237369389,0.13423652114109763,44053
90,0.11099381719063062,0.13511275892396013,42455
111,0.10832707357546875,0.13807376837990848,41859
121,0.1033557080067768,0.13578228522603092,40228
