Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
117,0.11070170987742149,0.14205633413074986,23607
228,0.12654570980450763,0.18764702886227572,23432
175,0.11768748094582389,0.1645854232050757,23273
180,0.1182674972521469,0.1665053807188059,23383
148,0.1183819900373533,0.15804424977660625,23578
