tasa_inf,desviacion_general,agr,tiempo
95,0.11018635992828343,0.13564524286902013,54853
74,0.11687010838240311,0.1367012382520296,49719
77,0.11567207246316676,0.13630716705723755,49762
98,0.10962299668849051,0.13588584435367154,50376
113,0.10639931414436794,0.13668198543177054,65414
