tasa_inf,desviacion_general,agr,tiempo
662,0.1594530428634926,0.33686125872420514,14553
536,0.16084568252105866,0.30448737995510994,13849
674,0.16862513853177796,0.3492492132902678,14600
655,0.1655993937482723,0.3411316919186148,14932
554,0.16756962834538897,0.31603511412610613,14587
