Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
985,0.24067874845082948,0.5046471663100469,15068
942,0.23742954949058795,0.4898744729661034,15138
950,0.23619288374789812,0.4907817131552651,15067
936,0.23336301462716297,0.4842000086537898,15013
945,0.2425954519693444,0.4958443401693042,15124
