Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
13,0.781278969422502,0.8797882071871784,2402
14,0.6220821848260655,0.7281690562649479,2685
20,0.9074431253646361,1.0589957988487537,2985
26,0.8986520642751588,1.0956705398045117,2688
18,0.7477038316303968,0.8841012377661026,2616
