Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
554,0.43128265348564515,0.9764413309573483,6878
548,0.40967610321160924,0.9489305350789257,6877
558,0.40351018088604623,0.9526050220940072,6858
535,0.40456134581323566,0.9310232455377143,6886
544,0.40898009540468533,0.944298363535744,6843
