Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
653,0.4201615397711776,1.0627402697152608,7687
641,0.43085294138685276,1.0616231801221627,7757
660,0.4158456313223295,1.0653126478048638,7562
628,0.41823969721766563,1.0362174038101377,7678
649,0.4270594366646049,1.0657020028724302,7700
