Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
713,0.14123589476425374,0.2406573535876767,18123
490,0.13346254081236,0.2017886485591724,18178
703,0.1377713721348377,0.2357984205960808,17886
660,0.14620800821032107,0.23823909211419084,17763
672,0.14656148225905233,0.2402658585975379,17741
