Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
871,0.1567414617230804,0.2781946042689449,19433
721,0.14160636647092423,0.24214335358409106,19287
745,0.14058254122796612,0.24446611321036457,19213
658,0.14508015909667754,0.23683236092811133,19169
714,0.14606707340031205,0.245627973259953,19657
