Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
100,0.20487863120312758,0.2569395858935,8341
133,0.20106854230528445,0.2703096120434798,8233
111,0.2101087759727905,0.26789643567910393,8200
43,0.24713650667837037,0.2695227171952305,8512
123,0.20849384003041507,0.27252881429957315,7590
