Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
525,0.15449712451209952,0.29519095128985495,15609
441,0.15722885027801858,0.27541166477133316,15566
355,0.1451956502981235,0.24033147602403432,15638
531,0.164386427740083,0.30668818396672703,15416
487,0.16038036697160823,0.290890640573069,15034
