Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
3771,0.45178691055068076,0.45178691055068076,9168
3207,0.4237957446548316,0.4237957446548316,10813
1182,0.3065766710507178,0.3065766710507178,6497
3718,0.46642639235541067,0.46642639235541067,9071
2371,0.3900186597050158,0.3900186597050158,9379
