Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
11,0.612355019219519,0.6957089896357836,2257
23,0.7384267349503226,0.912712309457058,2308
11,0.6050309713843717,0.6883849418006364,2432
27,0.8073249700745436,1.0119210792781024,2410
23,0.7405522907655523,0.9148378652722876,2610
