Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
1059,0.24904557692311424,0.5328451246519581,17052
1037,0.25035287902167663,0.5282566854379288,17497
1042,0.24536545649756686,0.5246092041212262,17264
1044,0.2486811949144177,0.52846091902104,17458
1059,0.24954754432065387,0.5333470920494977,17280
