Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
191,1.4810699345032035,2.2523434251192507,2594
184,1.3421749249604658,2.0851818478576005,2664
197,1.3963545213160877,2.191856498548346,2738
183,1.4203637439909778,2.1593325857854104,2707
194,1.2959831434470297,2.0793708773711828,2665
