Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
81,1.3960588257543125,2.009847153364989,2578
74,1.3929523456997592,1.9536972375909945,2606
81,1.4458952201054822,2.059683547716159,2559
85,1.3962406339689986,2.0403394962764985,2586
93,1.4665123885470275,2.1712323202481745,2534
