Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
48,0.21057527963089925,0.2578092444659927,6477
52,0.20079189890239518,0.2519620274737464,6364
73,0.21047091213731198,0.28230590032401653,6430
65,0.1870141097097588,0.2509767704239478,6436
21,0.24405750452864167,0.264722364143995,6371
