Tasa infeasibility,Desviación general,Agregado,Tiempo de ejecución (ms)
100,0.21083545845922344,0.2628964131495959,7726
60,0.250245834051308,0.28148240686553144,7742
124,0.20846017329326308,0.2730157571093249,7788
40,0.2474841444671931,0.26830852634334207,8760
39,0.24706734893083052,0.2673711212600758,8390
