tasa_inf,desviacion_general,agr,tiempo
10,0.7336224605901983,0.7740032716172165,2983
10,0.7248835796590238,0.765264390686042,2833
17,0.7530975987717247,0.8217449775176556,3012
10,0.7336224605901982,0.7740032716172164,2756
22,0.7098508994937534,0.7986886837531934,2963
