tasa_inf,desviacion_general,agr,tiempo
24,0.6671983547458735,0.7641123012107172,981
30,0.5944297493030527,0.7155721823841072,1009
9,0.7316662386756916,0.768008968600008,984
11,0.715756626331214,0.760175518460934,1125
20,0.6918117411018031,0.7725733631558395,1159
