tasa_inf,desviacion_general,agr,tiempo
18,0.7319087288973799,0.8045941887460126,140
17,0.7128269354122192,0.7814743141581502,93
15,0.7701465849631052,0.8307178015036325,102
54,0.5841076315886842,0.8021640111345825,102
8,0.79929024376061,0.8315948925822245,83
