tasa_inf,desviacion_general,agr,tiempo
13,0.7110113330279474,0.7635063873630711,3351
16,0.6988524979529147,0.7634617955961438,3166
10,0.7336224605901983,0.7740032716172165,3156
35,0.5828413864055637,0.7241742250001274,3164
9,0.7180365260077791,0.7543792559320955,3322
