tasa_inf,desviacion_general,agr,tiempo
12,0.7332528047420969,0.7817097779745187,925
17,0.7082299093829911,0.7768772881289221,1151
13,0.7200311780642562,0.7725262323993799,1083
9,0.7305335946826403,0.7668763246069568,949
37,0.6141966821617091,0.7636056829616764,1004
