tasa_inf,desviacion_general,agr,tiempo
13,0.7318532133187815,0.7843482676539052,938
10,0.7336224605901983,0.7740032716172165,921
13,0.7110553263785746,0.7635503807136983,1042
9,0.7305335946826403,0.7668763246069568,1065
11,0.7233041646652861,0.7677230567950062,1187
