tasa_inf,desviacion_general,agr,tiempo
1156,0.17145311547033124,0.3326469533383213,18921
1286,0.17000849335471238,0.3493296659310404,18831
1202,0.16530078988413885,0.3329089154181562,18715
1287,0.17437421848755796,0.353834832100104,18936
1388,0.16776414405384846,0.3613083023244109,18924
