tasa_inf,desviacion_general,agr,tiempo
166,0.11772866106174022,0.14087587307392566,22074
250,0.119723174983353,0.15458343403784913,23039
251,0.11600857403629944,0.15100827412701356,21880
230,0.11826505399407639,0.1503364923242128,21585
171,0.11904377083926183,0.1428881880325372,22366
