tasa_inf,desviacion_general,agr,tiempo
12,0.24223652948541163,0.24390982192002744,5
7,0.21215313395963425,0.21312922121316014,6
8,0.24044148007279315,0.24155700836253702,6
19,0.23838883118713095,0.24103821087527266,5
0,0.23173568483330056,0.23173568483330056,8
