tasa_inf,desviacion_general,agr,tiempo
218,0.10855623545697682,0.13895438135249744,37680
137,0.12030308222657089,0.13940650418843475,39508
200,0.10936498350525019,0.1372531907488471,48867
217,0.10940066124744525,0.1396593661067479,43547
230,0.10876014388649038,0.1408315822166268,41708
