tasa_inf,desviacion_general,agr,tiempo
230,0.10841904668297143,0.14049048501310787,47833
190,0.11002070553880572,0.13651450242022278,55768
222,0.10903719739641268,0.13999310743680524,50676
224,0.1071596241228985,0.13839441623572704,47939
219,0.10808364397426255,0.13862123090600115,47475
