tasa_inf,desviacion_general,agr,tiempo
195,0.1110897279134052,0.13828072997591218,6016
178,0.12036885671872807,0.14518936116552933,4129
221,0.11560605699300215,0.14642252599717673,3803
221,0.11347653808274014,0.1442930070869147,4191
240,0.11407134518200099,0.14753719387431727,3927
